linha,bairro,data,hora,passageiros
408,Ilhotas,2024-01-09,17:00,21
408,Mocambinho,2024-01-06,13:00,58
408,Dirceu,2024-01-09,16:00,46
408,Ilhotas,2024-01-22,05:00,23
407,Ilhotas,2024-01-26,18:00,5
402,Piçarra,2024-01-27,08:00,53
403,Centro,2024-01-31,10:30,15
407,Dirceu,2024-01-26,18:00,43
403,Ilhotas,2024-01-06,20:30,55
408,Marquês,2024-01-10,19:30,7
407,Mocambinho,2024-01-12,13:30,26
408,Dirceu,2024-01-19,21:00,39
406,Dirceu,2024-01-06,13:00,53
401,Saci,2024-01-29,19:30,76
407,Piçarra,2024-01-26,19:30,14
401,Dirceu,2024-01-18,11:00,11
401,Marquês,2024-01-17,10:30,78
401,Piçarra,2024-01-22,13:30,77
404,Centro,2024-01-17,21:30,42
408,Mocambinho,2024-01-10,06:30,42
401,Mocambinho,2024-01-16,20:30,43
406,Dirceu,2024-01-14,22:30,13
402,Ilhotas,2024-01-27,13:00,22
401,Renascença,2024-01-11,17:30,59
406,Marquês,2024-01-31,08:00,29
405,Ilhotas,2024-01-20,09:30,19
407,Dirceu,2024-01-20,06:30,19
404,Marquês,2024-01-30,05:30,19
408,Mocambinho,2024-01-24,06:00,33
404,Renascença,2024-01-07,07:30,20
406,Renascença,2024-01-25,15:30,70
403,Saci,2024-01-07,15:00,54
401,Mocambinho,2024-01-09,21:30,11
406,Mocambinho,2024-01-13,15:00,19
401,Saci,2024-01-13,11:30,63
405,Renascença,2024-01-13,07:30,7
408,Piçarra,2024-01-27,15:30,24
403,Ilhotas,2024-01-19,13:30,27
404,Dirceu,2024-01-16,15:30,60
405,Marquês,2024-01-25,17:00,61
406,Piçarra,2024-01-25,20:30,26
407,Mocambinho,2024-01-30,12:30,37
402,Piçarra,2024-01-09,15:00,30
408,Dirceu,2024-01-09,18:30,16
406,Mocambinho,2024-01-18,18:00,54
404,Saci,2024-01-19,18:00,80
402,Piçarra,2024-01-18,05:00,55
405,Centro,2024-01-29,06:30,63
405,Dirceu,2024-01-19,17:30,12
401,Marquês,2024-01-26,17:30,25
404,Renascença,2024-01-12,08:30,78
408,Ilhotas,2024-01-31,16:00,6
405,Marquês,2024-01-20,22:30,7
407,Centro,2024-01-12,20:00,50
408,Marquês,2024-01-20,22:30,54
407,Centro,2024-01-12,17:00,52
407,Ilhotas,2024-01-29,09:30,67
405,Saci,2024-01-05,17:00,23
401,Piçarra,2024-01-03,16:00,56
408,Mocambinho,2024-01-12,13:30,11
404,Centro,2024-01-06,15:30,73
404,Renascença,2024-01-15,05:00,50
404,Ilhotas,2024-01-01,15:00,10
402,Dirceu,2024-01-16,19:00,68
401,Centro,2024-01-18,22:30,67
404,Dirceu,2024-01-18,05:30,32
404,Renascença,2024-01-19,15:30,70
407,Ilhotas,2024-01-11,22:30,39
401,Ilhotas,2024-01-08,06:00,55
408,Piçarra,2024-01-09,07:30,19
402,Mocambinho,2024-01-24,14:30,65
405,Mocambinho,2024-01-13,05:00,42
407,Dirceu,2024-01-22,19:00,58
403,Dirceu,2024-01-05,15:00,27
408,Renascença,2024-01-14,12:30,12
404,Piçarra,2024-01-03,21:30,56
401,Renascença,2024-01-07,05:00,25
407,Dirceu,2024-01-18,18:30,80
402,Renascença,2024-01-23,09:30,29
405,Centro,2024-01-17,07:30,46
406,Dirceu,2024-01-10,05:00,46
402,Renascença,2024-01-13,10:30,69
406,Centro,2024-01-31,11:00,80
406,Renascença,2024-01-10,17:00,19
408,Saci,2024-01-22,14:30,71
407,Centro,2024-01-30,07:30,69
404,Saci,2024-01-18,07:30,33
402,Mocambinho,2024-01-21,12:00,48
408,Dirceu,2024-01-22,08:00,56
406,Dirceu,2024-01-14,20:30,57
405,Ilhotas,2024-01-10,05:00,48
406,Ilhotas,2024-01-22,13:30,5
402,Piçarra,2024-01-06,09:00,36
402,Ilhotas,2024-01-01,14:30,51
402,Renascença,2024-01-11,09:00,31
401,Marquês,2024-01-05,16:30,55
402,Dirceu,2024-01-17,22:00,49
406,Marquês,2024-01-15,10:30,27
405,Dirceu,2024-01-03,10:00,48
406,Marquês,2024-01-12,19:00,38
403,Saci,2024-01-22,22:30,15
402,Centro,2024-01-24,07:30,28
408,Piçarra,2024-01-18,22:00,33
405,Saci,2024-01-18,22:30,72
404,Dirceu,2024-01-26,16:30,56
407,Renascença,2024-01-21,11:00,15
408,Ilhotas,2024-01-02,12:30,70
402,Centro,2024-01-17,11:00,52
401,Piçarra,2024-01-01,07:30,71
402,Ilhotas,2024-01-03,05:00,40
406,Centro,2024-01-23,10:30,78
407,Ilhotas,2024-01-04,22:00,20
401,Mocambinho,2024-01-17,06:30,53
407,Mocambinho,2024-01-10,20:00,78
404,Mocambinho,2024-01-08,16:30,61
404,Renascença,2024-01-30,20:30,55
405,Dirceu,2024-01-06,09:00,53
402,Dirceu,2024-01-10,13:00,75
405,Ilhotas,2024-01-25,08:00,79
404,Saci,2024-01-29,15:30,30
402,Dirceu,2024-01-06,07:00,13
403,Ilhotas,2024-01-20,06:00,77
402,Dirceu,2024-01-03,13:00,20
402,Marquês,2024-01-30,13:00,24
401,Saci,2024-01-17,10:00,36
405,Dirceu,2024-01-03,09:30,21
406,Ilhotas,2024-01-20,06:00,63
405,Centro,2024-01-13,22:00,25
405,Mocambinho,2024-01-15,22:00,30
407,Piçarra,2024-01-20,16:00,22
407,Ilhotas,2024-01-24,15:30,42
406,Saci,2024-01-30,18:00,21
403,Renascença,2024-01-12,06:00,58
403,Centro,2024-01-22,10:30,68
402,Dirceu,2024-01-25,21:00,70
402,Mocambinho,2024-01-23,10:30,64
401,Ilhotas,2024-01-10,09:30,55
405,Piçarra,2024-01-13,09:30,41
405,Centro,2024-01-17,10:00,65
403,Dirceu,2024-01-05,12:30,53
403,Renascença,2024-01-25,18:30,63
403,Ilhotas,2024-01-31,17:00,78
405,Marquês,2024-01-08,07:30,7
403,Centro,2024-01-12,05:00,48
404,Renascença,2024-01-22,10:00,70
406,Ilhotas,2024-01-07,09:30,21
405,Mocambinho,2024-01-11,11:00,34
408,Saci,2024-01-27,14:00,72
402,Piçarra,2024-01-08,10:00,80
407,Mocambinho,2024-01-01,07:30,33
405,Marquês,2024-01-18,16:30,31
406,Mocambinho,2024-01-26,07:00,57
405,Piçarra,2024-01-08,14:30,23
406,Centro,2024-01-08,07:00,25
401,Ilhotas,2024-01-03,20:00,33
402,Centro,2024-01-12,13:00,14
401,Mocambinho,2024-01-09,05:00,31
406,Saci,2024-01-10,20:00,23
406,Mocambinho,2024-01-14,21:30,74
402,Renascença,2024-01-09,11:30,77
404,Saci,2024-01-24,09:30,10
405,Dirceu,2024-01-26,08:00,38
404,Ilhotas,2024-01-09,10:00,35
401,Renascença,2024-01-18,22:00,34
406,Centro,2024-01-08,08:30,80
408,Marquês,2024-01-24,20:30,58
408,Dirceu,2024-01-27,18:30,76
404,Marquês,2024-01-10,10:30,64
401,Saci,2024-01-20,15:00,56
407,Centro,2024-01-24,19:00,62
408,Renascença,2024-01-22,10:00,25
403,Ilhotas,2024-01-06,18:00,18
406,Centro,2024-01-05,09:30,54
404,Dirceu,2024-01-28,21:30,80
404,Piçarra,2024-01-17,20:30,70
402,Centro,2024-01-08,17:30,73
402,Piçarra,2024-01-05,20:30,39
406,Saci,2024-01-22,08:00,20
406,Ilhotas,2024-01-23,09:00,18
403,Dirceu,2024-01-25,11:00,55
404,Renascença,2024-01-09,18:30,65
406,Renascença,2024-01-19,20:00,42
403,Saci,2024-01-07,13:30,18
406,Marquês,2024-01-21,10:30,41
401,Piçarra,2024-01-18,15:30,53
405,Mocambinho,2024-01-05,19:30,68
405,Mocambinho,2024-01-16,14:00,31
403,Piçarra,2024-01-07,06:30,35
405,Marquês,2024-01-27,17:00,75
403,Mocambinho,2024-01-22,17:00,72
403,Centro,2024-01-18,20:30,74
403,Dirceu,2024-01-05,06:30,58
403,Marquês,2024-01-24,22:00,78
403,Piçarra,2024-01-18,07:00,53
407,Renascença,2024-01-04,08:30,79
404,Centro,2024-01-10,21:30,69
403,Centro,2024-01-07,05:30,61
408,Renascença,2024-01-12,11:30,67
401,Centro,2024-01-16,20:00,41
404,Dirceu,2024-01-07,07:30,21
407,Centro,2024-01-28,14:00,30
403,Centro,2024-01-22,05:00,78
403,Renascença,2024-01-22,05:30,28
403,Mocambinho,2024-01-17,18:00,53
408,Mocambinho,2024-01-17,14:00,33
408,Mocambinho,2024-01-03,18:00,40
408,Centro,2024-01-30,07:30,7
404,Piçarra,2024-01-21,12:30,47
401,Piçarra,2024-01-09,12:30,63
404,Marquês,2024-01-14,05:00,42
406,Ilhotas,2024-01-19,13:30,13
406,Saci,2024-01-07,16:00,6
405,Mocambinho,2024-01-23,08:00,40
401,Marquês,2024-01-07,17:30,66
408,Mocambinho,2024-01-01,14:00,67
402,Piçarra,2024-01-02,16:00,17
405,Ilhotas,2024-01-12,12:00,68
405,Dirceu,2024-01-27,11:30,26
402,Renascença,2024-01-07,09:00,66
404,Renascença,2024-01-17,06:00,45
402,Dirceu,2024-01-12,14:30,17
405,Centro,2024-01-25,11:00,70
405,Mocambinho,2024-01-27,16:30,45
407,Marquês,2024-01-09,07:00,78
401,Piçarra,2024-01-31,05:30,48
407,Marquês,2024-01-13,16:30,72
405,Saci,2024-01-26,15:00,66
408,Piçarra,2024-01-27,19:00,14
401,Ilhotas,2024-01-11,15:30,69
406,Marquês,2024-01-29,08:00,23
406,Dirceu,2024-01-14,09:30,69
406,Mocambinho,2024-01-02,19:30,21
402,Centro,2024-01-06,21:00,76
407,Saci,2024-01-26,11:00,76
402,Centro,2024-01-26,14:00,48
403,Centro,2024-01-01,09:30,68
406,Centro,2024-01-09,14:30,63
401,Saci,2024-01-01,16:00,15
404,Dirceu,2024-01-30,16:30,27
406,Dirceu,2024-01-04,11:00,40
406,Dirceu,2024-01-16,09:30,31
406,Mocambinho,2024-01-08,19:00,30
408,Renascença,2024-01-16,21:30,34
404,Centro,2024-01-28,06:00,76
406,Ilhotas,2024-01-09,18:00,37
401,Centro,2024-01-05,16:00,36
408,Saci,2024-01-20,15:00,40
406,Dirceu,2024-01-19,14:30,53
407,Marquês,2024-01-02,07:30,16
404,Renascença,2024-01-29,20:30,6
405,Dirceu,2024-01-10,19:30,50
408,Mocambinho,2024-01-22,08:00,62
401,Marquês,2024-01-21,22:30,73
404,Mocambinho,2024-01-30,05:00,80
405,Marquês,2024-01-26,18:30,8
403,Dirceu,2024-01-04,06:30,74
401,Dirceu,2024-01-10,11:00,13
402,Renascença,2024-01-15,13:30,58
402,Dirceu,2024-01-09,18:00,77
402,Marquês,2024-01-26,10:00,47
406,Dirceu,2024-01-18,12:30,41
407,Ilhotas,2024-01-06,22:30,21
402,Saci,2024-01-12,19:30,47
401,Centro,2024-01-18,07:30,59
401,Piçarra,2024-01-03,14:00,30
404,Ilhotas,2024-01-29,13:30,73
403,Marquês,2024-01-18,09:00,59
405,Centro,2024-01-06,09:30,51
405,Renascença,2024-01-12,07:00,50
404,Centro,2024-01-03,21:00,53
406,Saci,2024-01-18,12:30,20
407,Ilhotas,2024-01-15,16:00,62
407,Piçarra,2024-01-28,16:00,67
404,Ilhotas,2024-01-14,16:30,63
402,Centro,2024-01-02,21:30,22
407,Ilhotas,2024-01-31,18:00,34
403,Ilhotas,2024-01-20,06:30,23
401,Dirceu,2024-01-20,13:00,11
408,Mocambinho,2024-01-17,10:00,56
403,Marquês,2024-01-29,13:00,9
406,Saci,2024-01-11,10:00,80
406,Piçarra,2024-01-27,11:00,47
406,Marquês,2024-01-23,16:30,58
404,Mocambinho,2024-01-18,19:00,50
408,Dirceu,2024-01-24,05:30,37
407,Dirceu,2024-01-14,08:30,56
407,Renascença,2024-01-23,16:30,28
407,Mocambinho,2024-01-25,19:30,46
405,Piçarra,2024-01-27,05:00,77
403,Piçarra,2024-01-30,21:00,52
402,Saci,2024-01-20,09:30,59
407,Piçarra,2024-01-12,19:30,66
402,Centro,2024-01-25,07:30,11
405,Dirceu,2024-01-28,12:00,12
408,Centro,2024-01-16,09:00,23
404,Dirceu,2024-01-06,18:30,36
407,Centro,2024-01-26,21:00,80
405,Marquês,2024-01-06,10:00,21
405,Renascença,2024-01-23,21:00,67
403,Marquês,2024-01-18,17:00,15
406,Marquês,2024-01-01,11:30,19
402,Mocambinho,2024-01-22,15:00,49
402,Piçarra,2024-01-20,16:30,25
403,Dirceu,2024-01-31,07:00,76
405,Marquês,2024-01-26,19:00,77
406,Dirceu,2024-01-02,17:00,17
405,Marquês,2024-01-21,05:30,72
403,Ilhotas,2024-01-16,12:30,23
401,Mocambinho,2024-01-19,08:30,63
405,Mocambinho,2024-01-24,15:30,38
402,Piçarra,2024-01-11,10:30,26
402,Marquês,2024-01-08,16:30,61
404,Centro,2024-01-06,12:30,71
403,Dirceu,2024-01-27,12:00,55
406,Piçarra,2024-01-25,08:00,6
406,Saci,2024-01-25,22:00,24
401,Mocambinho,2024-01-06,09:00,52
408,Saci,2024-01-07,22:30,57
403,Marquês,2024-01-12,16:30,60
404,Ilhotas,2024-01-12,19:30,61
404,Ilhotas,2024-01-26,10:00,12
403,Marquês,2024-01-09,18:30,47
407,Marquês,2024-01-08,16:00,9
402,Saci,2024-01-28,18:30,23
402,Dirceu,2024-01-09,14:30,79
402,Piçarra,2024-01-05,22:00,16
406,Centro,2024-01-03,11:00,32
404,Ilhotas,2024-01-28,19:00,8
402,Piçarra,2024-01-13,08:30,80
405,Piçarra,2024-01-12,22:30,24
408,Dirceu,2024-01-01,16:30,72
402,Renascença,2024-01-09,15:00,28
403,Mocambinho,2024-01-07,10:00,62
406,Marquês,2024-01-26,17:30,26
401,Marquês,2024-01-12,22:30,27
407,Piçarra,2024-01-12,08:30,17
403,Marquês,2024-01-02,15:00,76
406,Renascença,2024-01-07,08:00,32
405,Mocambinho,2024-01-27,08:00,28
403,Saci,2024-01-09,15:30,66
405,Centro,2024-01-07,05:00,17
401,Renascença,2024-01-27,20:30,69
402,Centro,2024-01-20,10:30,23
403,Saci,2024-01-14,06:00,76
407,Saci,2024-01-22,12:30,62
408,Piçarra,2024-01-17,18:30,21
403,Saci,2024-01-17,21:30,11
406,Piçarra,2024-01-19,14:30,69
406,Dirceu,2024-01-19,10:00,39
408,Piçarra,2024-01-14,14:00,5
404,Renascença,2024-01-29,11:00,59
403,Piçarra,2024-01-17,17:00,38
405,Ilhotas,2024-01-23,15:00,63
404,Piçarra,2024-01-21,08:00,68
405,Marquês,2024-01-17,06:00,10
405,Centro,2024-01-10,07:00,29
403,Piçarra,2024-01-06,10:30,32
404,Centro,2024-01-14,08:00,59
407,Piçarra,2024-01-14,13:00,66
401,Saci,2024-01-26,17:00,24
401,Saci,2024-01-04,18:00,44
408,Dirceu,2024-01-31,05:00,77
406,Marquês,2024-01-11,12:00,34
402,Ilhotas,2024-01-20,21:30,38
408,Centro,2024-01-10,07:30,44
404,Centro,2024-01-14,08:30,15
405,Piçarra,2024-01-01,11:30,61
406,Piçarra,2024-01-29,11:30,47
408,Marquês,2024-01-01,21:00,26
404,Mocambinho,2024-01-15,21:30,79
408,Saci,2024-01-31,07:00,37
408,Marquês,2024-01-18,21:00,76
408,Renascença,2024-01-27,14:30,57
403,Renascença,2024-01-05,11:00,49
403,Renascença,2024-01-05,09:30,32
404,Marquês,2024-01-01,20:00,58
404,Mocambinho,2024-01-28,08:00,19
408,Saci,2024-01-01,15:30,25
406,Renascença,2024-01-19,20:00,67
406,Mocambinho,2024-01-08,17:30,56
405,Saci,2024-01-03,11:30,63
406,Renascença,2024-01-29,05:00,32
403,Saci,2024-01-02,21:00,65
408,Marquês,2024-01-03,10:30,34
401,Renascença,2024-01-02,19:30,55
404,Saci,2024-01-03,21:30,36
406,Dirceu,2024-01-12,12:30,15
401,Dirceu,2024-01-14,18:00,78
401,Saci,2024-01-02,21:00,12
406,Marquês,2024-01-05,09:30,24
407,Mocambinho,2024-01-17,05:30,73
403,Centro,2024-01-09,12:30,52
407,Marquês,2024-01-13,13:00,64
408,Ilhotas,2024-01-28,11:30,27
405,Ilhotas,2024-01-04,17:30,7
401,Piçarra,2024-01-20,21:30,69
405,Renascença,2024-01-04,11:30,71
404,Dirceu,2024-01-11,06:30,55
402,Centro,2024-01-15,13:00,70
404,Renascença,2024-01-01,08:00,69
402,Renascença,2024-01-04,10:00,15
404,Mocambinho,2024-01-17,17:00,45
406,Dirceu,2024-01-26,12:00,71
403,Centro,2024-01-03,15:00,75
404,Marquês,2024-01-30,21:00,47
406,Mocambinho,2024-01-21,18:00,79
402,Marquês,2024-01-20,16:00,53
403,Saci,2024-01-07,20:30,65
405,Centro,2024-01-30,17:30,66
408,Mocambinho,2024-01-14,13:30,63
404,Dirceu,2024-01-22,16:30,46
406,Mocambinho,2024-01-30,17:30,21
402,Renascença,2024-01-11,14:00,8
404,Ilhotas,2024-01-28,16:30,14
402,Piçarra,2024-01-11,17:30,17
405,Mocambinho,2024-01-09,14:30,26
408,Mocambinho,2024-01-29,07:30,52
407,Marquês,2024-01-25,12:30,29
403,Dirceu,2024-01-16,19:30,19
405,Mocambinho,2024-01-06,16:00,22
402,Dirceu,2024-01-09,16:30,5
404,Dirceu,2024-01-10,10:30,64
405,Piçarra,2024-01-30,22:00,54
401,Piçarra,2024-01-10,05:00,17
401,Mocambinho,2024-01-05,13:30,64
404,Centro,2024-01-10,08:30,78
407,Centro,2024-01-05,06:00,71
402,Mocambinho,2024-01-21,15:00,70
401,Mocambinho,2024-01-20,05:00,76
401,Mocambinho,2024-01-04,14:00,18
407,Ilhotas,2024-01-01,13:30,47
401,Marquês,2024-01-23,22:00,29
407,Renascença,2024-01-05,11:00,49
403,Piçarra,2024-01-13,10:30,40
405,Piçarra,2024-01-07,17:30,15
401,Mocambinho,2024-01-23,05:00,49
402,Marquês,2024-01-24,08:30,74
401,Saci,2024-01-21,14:00,10
405,Renascença,2024-01-21,15:30,31
405,Centro,2024-01-04,11:00,14
408,Piçarra,2024-01-01,18:00,75
405,Renascença,2024-01-04,22:30,49
405,Centro,2024-01-02,21:00,12
402,Ilhotas,2024-01-02,07:30,47
404,Mocambinho,2024-01-03,12:00,31
408,Mocambinho,2024-01-07,18:30,67
405,Marquês,2024-01-27,13:30,69
403,Mocambinho,2024-01-03,15:30,71
404,Centro,2024-01-04,10:00,11
407,Dirceu,2024-01-31,21:30,24
406,Marquês,2024-01-31,16:30,16
401,Renascença,2024-01-06,05:30,17
403,Marquês,2024-01-05,22:00,47
404,Ilhotas,2024-01-16,21:00,19
404,Ilhotas,2024-01-09,08:30,78
407,Mocambinho,2024-01-18,11:00,19
406,Piçarra,2024-01-31,17:00,47
403,Piçarra,2024-01-12,13:30,68
404,Saci,2024-01-10,21:00,51
408,Marquês,2024-01-26,07:30,23
406,Ilhotas,2024-01-14,18:30,69
407,Dirceu,2024-01-27,14:00,72
407,Piçarra,2024-01-29,18:30,41
403,Marquês,2024-01-25,05:00,33
408,Dirceu,2024-01-17,06:00,36
405,Mocambinho,2024-01-16,11:30,38
405,Ilhotas,2024-01-03,05:30,21
408,Dirceu,2024-01-14,22:00,15
406,Marquês,2024-01-19,11:30,7
405,Renascença,2024-01-17,21:30,13
403,Renascença,2024-01-29,14:30,30
408,Marquês,2024-01-25,13:30,6
402,Dirceu,2024-01-06,15:30,38
405,Ilhotas,2024-01-20,15:30,54
407,Dirceu,2024-01-19,08:00,28
405,Marquês,2024-01-31,08:30,19
403,Marquês,2024-01-20,09:00,19
402,Ilhotas,2024-01-12,16:00,35
403,Dirceu,2024-01-14,10:00,51
407,Mocambinho,2024-01-13,22:30,38
406,Mocambinho,2024-01-31,19:00,52
407,Mocambinho,2024-01-12,22:00,7
404,Renascença,2024-01-13,08:00,7
405,Piçarra,2024-01-15,07:00,61
405,Dirceu,2024-01-04,18:30,37
403,Renascença,2024-01-04,15:00,25
407,Saci,2024-01-30,13:30,55
407,Mocambinho,2024-01-11,11:30,52
404,Saci,2024-01-28,08:30,15
401,Piçarra,2024-01-01,05:30,34
408,Centro,2024-01-07,14:30,35
408,Centro,2024-01-11,14:00,79
402,Marquês,2024-01-08,17:00,61
402,Marquês,2024-01-20,20:30,45
402,Marquês,2024-01-18,05:00,55
408,Marquês,2024-01-15,16:30,46
406,Piçarra,2024-01-08,15:00,47
405,Renascença,2024-01-11,10:30,45
403,Marquês,2024-01-29,14:30,54
408,Ilhotas,2024-01-24,17:00,54
407,Dirceu,2024-01-29,17:30,21
401,Mocambinho,2024-01-11,08:30,22
405,Mocambinho,2024-01-23,19:00,20
402,Centro,2024-01-31,09:30,21
406,Ilhotas,2024-01-19,11:00,35
407,Saci,2024-01-28,05:00,14
402,Saci,2024-01-19,17:00,69
401,Centro,2024-01-12,22:00,8
405,Centro,2024-01-02,08:00,27
408,Ilhotas,2024-01-17,20:00,11
406,Renascença,2024-01-05,21:00,68
406,Mocambinho,2024-01-06,22:30,56
405,Marquês,2024-01-10,22:00,71
404,Ilhotas,2024-01-03,15:30,11
405,Marquês,2024-01-20,05:00,13
405,Piçarra,2024-01-24,06:00,58
408,Marquês,2024-01-20,10:30,15
407,Marquês,2024-01-29,07:00,57
407,Marquês,2024-01-01,14:30,31
403,Saci,2024-01-22,18:00,70
402,Saci,2024-01-26,13:00,35
405,Centro,2024-01-22,06:00,13
406,Dirceu,2024-01-06,10:00,58
407,Marquês,2024-01-08,08:30,29
406,Dirceu,2024-01-12,22:30,79
407,Ilhotas,2024-01-28,08:30,15
401,Marquês,2024-01-21,19:00,6
403,Piçarra,2024-01-09,09:30,34
404,Dirceu,2024-01-09,22:30,64
401,Dirceu,2024-01-28,17:30,19
403,Saci,2024-01-14,16:30,7
403,Saci,2024-01-01,13:00,49
401,Piçarra,2024-01-26,09:30,38
408,Renascença,2024-01-05,21:30,36
407,Marquês,2024-01-29,20:30,30
406,Marquês,2024-01-18,14:00,54
404,Piçarra,2024-01-04,20:30,44
407,Saci,2024-01-09,13:00,46
405,Piçarra,2024-01-22,19:30,39
405,Marquês,2024-01-17,21:30,29
406,Mocambinho,2024-01-26,06:00,48
402,Centro,2024-01-20,22:30,65
403,Piçarra,2024-01-04,09:30,20
407,Dirceu,2024-01-16,10:00,31
407,Ilhotas,2024-01-26,08:30,27
402,Mocambinho,2024-01-28,22:30,15
404,Mocambinho,2024-01-14,15:00,28
405,Saci,2024-01-29,11:00,48
407,Ilhotas,2024-01-05,09:00,59
403,Renascença,2024-01-03,18:00,30
401,Renascença,2024-01-15,07:30,27
402,Ilhotas,2024-01-14,14:00,48
406,Marquês,2024-01-18,12:30,53
402,Renascença,2024-01-19,20:00,22
405,Mocambinho,2024-01-22,11:00,45
408,Renascença,2024-01-05,21:00,54
402,Ilhotas,2024-01-18,11:00,49
405,Centro,2024-01-20,05:00,34
404,Mocambinho,2024-01-24,09:30,23
407,Marquês,2024-01-07,14:30,77
408,Piçarra,2024-01-12,21:30,11
403,Renascença,2024-01-12,15:00,14
405,Saci,2024-01-09,21:30,43
408,Piçarra,2024-01-26,19:30,63
405,Marquês,2024-01-01,21:00,79
406,Dirceu,2024-01-17,16:00,21
402,Dirceu,2024-01-02,13:30,8
402,Dirceu,2024-01-21,17:30,14
405,Piçarra,2024-01-27,11:00,42
406,Saci,2024-01-30,17:30,49
402,Dirceu,2024-01-10,21:30,29
401,Piçarra,2024-01-16,06:00,8
407,Centro,2024-01-09,17:00,43
401,Ilhotas,2024-01-21,20:30,33
406,Dirceu,2024-01-27,11:30,18
408,Centro,2024-01-01,16:00,13
401,Marquês,2024-01-08,12:30,53
408,Ilhotas,2024-01-14,19:30,59
402,Ilhotas,2024-01-18,21:00,55
407,Dirceu,2024-01-11,12:30,13
407,Saci,2024-01-19,13:00,73
401,Dirceu,2024-01-10,17:00,31
401,Dirceu,2024-01-19,12:30,50
406,Mocambinho,2024-01-27,21:30,65
408,Mocambinho,2024-01-03,19:00,70
402,Piçarra,2024-01-20,14:30,38
406,Piçarra,2024-01-28,18:00,58
402,Ilhotas,2024-01-15,09:30,63
405,Saci,2024-01-24,19:00,64
407,Saci,2024-01-07,06:00,63
402,Saci,2024-01-03,06:00,23
403,Saci,2024-01-09,14:30,76
406,Renascença,2024-01-21,20:30,37
408,Piçarra,2024-01-20,15:30,9
405,Mocambinho,2024-01-27,08:30,44
406,Dirceu,2024-01-22,12:00,78
406,Dirceu,2024-01-11,14:30,51
406,Ilhotas,2024-01-09,11:00,12
403,Centro,2024-01-16,08:30,19
404,Saci,2024-01-12,07:00,33
402,Mocambinho,2024-01-11,17:00,75
405,Dirceu,2024-01-11,20:00,10
408,Mocambinho,2024-01-19,22:00,15
407,Piçarra,2024-01-06,15:00,68
405,Marquês,2024-01-18,13:30,44
406,Piçarra,2024-01-18,11:30,78
405,Centro,2024-01-26,07:30,10
404,Mocambinho,2024-01-23,17:30,35
404,Dirceu,2024-01-09,12:00,39
408,Renascença,2024-01-09,06:00,38
408,Centro,2024-01-08,11:00,8
407,Renascença,2024-01-04,17:30,52
402,Dirceu,2024-01-20,20:30,69
404,Piçarra,2024-01-31,21:30,79
402,Centro,2024-01-18,14:30,9
406,Mocambinho,2024-01-18,20:30,77
402,Centro,2024-01-28,09:00,15
407,Saci,2024-01-28,15:00,75
402,Piçarra,2024-01-11,19:00,65
401,Piçarra,2024-01-29,18:00,72
405,Dirceu,2024-01-09,08:30,60
403,Mocambinho,2024-01-25,22:30,46
406,Marquês,2024-01-19,18:00,42
408,Ilhotas,2024-01-02,11:00,31
405,Piçarra,2024-01-17,07:00,36
407,Saci,2024-01-08,14:30,50
404,Marquês,2024-01-18,12:30,77
406,Saci,2024-01-21,08:30,65
401,Piçarra,2024-01-12,07:30,56
401,Renascença,2024-01-31,10:00,9
407,Renascença,2024-01-12,19:00,40
408,Centro,2024-01-07,19:00,80
402,Marquês,2024-01-03,17:00,56
403,Marquês,2024-01-10,21:30,15
401,Mocambinho,2024-01-03,21:00,44
407,Renascença,2024-01-24,11:30,68
408,Renascença,2024-01-14,12:00,51
407,Saci,2024-01-22,17:30,52
403,Centro,2024-01-29,20:30,39
406,Piçarra,2024-01-31,21:00,57
407,Saci,2024-01-25,13:00,29
406,Centro,2024-01-04,22:00,21
408,Marquês,2024-01-30,20:30,10
405,Centro,2024-01-08,17:00,63
405,Saci,2024-01-02,08:00,66
402,Ilhotas,2024-01-04,07:30,33
405,Mocambinho,2024-01-13,12:30,28
404,Ilhotas,2024-01-22,11:30,69
408,Saci,2024-01-29,22:30,63
404,Dirceu,2024-01-17,16:00,40
403,Dirceu,2024-01-16,15:30,67
405,Marquês,2024-01-30,20:30,8
401,Renascença,2024-01-28,17:30,55
404,Centro,2024-01-26,18:00,28
404,Renascença,2024-01-26,11:30,19
401,Ilhotas,2024-01-29,20:30,37
408,Marquês,2024-01-23,18:30,17
401,Saci,2024-01-30,17:00,43
405,Piçarra,2024-01-30,22:30,61
402,Saci,2024-01-17,21:00,17
402,Marquês,2024-01-21,22:00,58
402,Dirceu,2024-01-07,20:30,18
404,Dirceu,2024-01-03,17:30,52
403,Piçarra,2024-01-21,18:30,24
402,Saci,2024-01-07,08:30,80
406,Renascença,2024-01-22,22:00,40
405,Ilhotas,2024-01-08,06:30,43
408,Dirceu,2024-01-30,19:30,43
402,Centro,2024-01-23,05:00,13
406,Mocambinho,2024-01-28,13:00,32
403,Dirceu,2024-01-08,14:00,39
403,Saci,2024-01-03,05:30,39
402,Centro,2024-01-16,15:00,37
408,Mocambinho,2024-01-31,15:30,43
407,Mocambinho,2024-01-11,11:00,35
407,Marquês,2024-01-21,10:30,58
403,Mocambinho,2024-01-29,12:00,50
401,Marquês,2024-01-18,14:00,63
406,Centro,2024-01-26,12:30,42
405,Mocambinho,2024-01-15,19:30,38
